 -9.0000000e+000  6.5458586e-001
 -2.9995651e+000  1.9999959e+000
 -2.6985353e+000  1.9999979e+000
 -2.5224441e+000  1.9999986e+000
 -2.3975054e+000  1.9999990e+000
 -2.3005954e+000  1.9999992e+000
 -2.2214142e+000  1.9999993e+000
 -2.1544674e+000  1.9999994e+000
 -2.0964754e+000  1.9999995e+000
 -2.0453229e+000  1.9999995e+000
 -1.9995654e+000  1.9999996e+000
 -1.9581728e+000  1.9999996e+000
 -1.9203842e+000  1.9999997e+000
 -1.8856221e+000  1.9999997e+000
 -1.8534374e+000  1.9999997e+000
 -1.8234742e+000  1.9999997e+000
 -1.7954455e+000  1.9999997e+000
 -1.7691165e+000  1.9999998e+000
 -1.7442930e+000  1.9999998e+000
 -1.7208119e+000  1.9999998e+000
 -1.6985355e+000  1.9999998e+000
 -1.6773462e+000  1.9999998e+000
 -1.6571428e+000  1.9999998e+000
 -1.6378376e+000  1.9999998e+000
 -1.6193542e+000  1.9999998e+000
 -1.6016255e+000  1.9999998e+000
 -1.5845921e+000  1.9999998e+000
 -1.5682017e+000  1.9999998e+000
 -1.5524074e+000  1.9999999e+000
 -1.5371675e+000  1.9999999e+000
 -1.5224442e+000  1.9999999e+000
 -1.5082038e+000  1.9999999e+000
 -1.4944155e+000  1.9999999e+000
 -1.4810515e+000  1.9999999e+000
 -1.4680866e+000  1.9999999e+000
 -1.4554974e+000  1.9999999e+000
 -1.4432630e+000  1.9999999e+000
 -1.4313638e+000  1.9999999e+000
 -1.4197819e+000  1.9999999e+000
 -1.4085009e+000  1.9999999e+000
 -1.3975055e+000  1.9999999e+000
 -1.3867816e+000  1.9999999e+000
 -1.3763162e+000  1.9999999e+000
 -1.3660970e+000  1.9999999e+000
 -1.3561128e+000  1.9999999e+000
 -1.3463530e+000  1.9999999e+000
 -1.3368076e+000  1.9999999e+000
 -1.3274676e+000  1.9999999e+000
 -1.3183242e+000  1.9999999e+000
 -1.3093694e+000  1.9999999e+000
 -1.3005955e+000  1.9999999e+000
 -1.2919953e+000  1.9999999e+000
 -1.2835621e+000  1.9999999e+000
 -1.2752896e+000  1.9999999e+000
 -1.2671717e+000  1.9999999e+000
 -1.2592028e+000  1.9999999e+000
 -1.2513775e+000  1.9999999e+000
 -1.2436906e+000  1.9999999e+000
 -1.2361375e+000  1.9999999e+000
 -1.2287135e+000  1.9999999e+000
 -1.2214142e+000  1.9999999e+000
 -1.2142356e+000  1.9999999e+000
 -1.2071738e+000  1.9999999e+000
 -1.2002249e+000  1.9999999e+000
 -1.1933855e+000  1.9999999e+000
 -1.1866521e+000  1.9999999e+000
 -1.1800215e+000  1.9999999e+000
 -1.1734907e+000  1.9999999e+000
 -1.1670566e+000  1.9999999e+000
 -1.1607164e+000  1.9999999e+000
 -1.1544674e+000  1.9999999e+000
 -1.1483071e+000  1.9999999e+000
 -1.1422330e+000  1.9999999e+000
 -1.1362426e+000  1.9999999e+000
 -1.1303338e+000  1.9999999e+000
 -1.1245042e+000  1.9999999e+000
 -1.1187519e+000  1.9999999e+000
 -1.1130748e+000  1.9999999e+000
 -1.1074709e+000  1.9999999e+000
 -1.1019384e+000  1.9999999e+000
 -1.0964755e+000  1.9999999e+000
 -1.0910805e+000  1.9999999e+000
 -1.0857516e+000  1.9999999e+000
 -1.0804874e+000  2.0000000e+000
 -1.0752862e+000  2.0000000e+000
 -1.0701466e+000  2.0000000e+000
 -1.0650670e+000  2.0000000e+000
 -1.0600462e+000  2.0000000e+000
 -1.0550828e+000  2.0000000e+000
 -1.0501755e+000  2.0000000e+000
 -1.0453230e+000  2.0000000e+000
 -1.0405241e+000  2.0000000e+000
 -1.0357777e+000  2.0000000e+000
 -1.0310825e+000  2.0000000e+000
 -1.0264376e+000  2.0000000e+000
 -1.0218419e+000  2.0000000e+000
 -1.0172943e+000  2.0000000e+000
 -1.0127937e+000  2.0000000e+000
 -1.0083394e+000  2.0000000e+000
 -1.0039303e+000  2.0000000e+000
 -9.9956548e-001  2.0000000e+000
 -9.9524411e-001  2.0000000e+000
 -9.9096531e-001  2.0000000e+000
 -9.8672826e-001  2.0000000e+000
 -9.8253215e-001  2.0000000e+000
 -9.7837619e-001  2.0000000e+000
 -9.7425962e-001  2.0000000e+000
 -9.7018171e-001  2.0000000e+000
 -9.6614173e-001  2.0000000e+000
 -9.6213899e-001  2.0000000e+000
 -9.5817280e-001  2.0000000e+000
 -9.5424251e-001  2.0000000e+000
 -9.5034746e-001  2.0000000e+000
 -9.4648704e-001  2.0000000e+000
 -9.4266063e-001  2.0000000e+000
 -9.3886764e-001  2.0000000e+000
 -9.3510750e-001  2.0000000e+000
 -9.3137962e-001  2.0000000e+000
 -9.2768348e-001  2.0000000e+000
 -9.2401852e-001  2.0000000e+000
 -9.2038424e-001  2.0000000e+000
 -9.1678011e-001  2.0000000e+000
 -9.1320565e-001  2.0000000e+000
 -9.0966037e-001  2.0000000e+000
 -9.0614380e-001  2.0000000e+000
 -9.0265547e-001  2.0000000e+000
 -8.9919494e-001  2.0000000e+000
 -8.9576176e-001  2.0000000e+000
 -8.9235552e-001  2.0000000e+000
 -8.8897577e-001  2.0000000e+000
 -8.8562213e-001  2.0000000e+000
 -8.8229419e-001  2.0000000e+000
 -8.7899155e-001  2.0000000e+000
 -8.7571384e-001  2.0000000e+000
 -8.7246069e-001  2.0000000e+000
 -8.6923172e-001  2.0000000e+000
 -8.6602658e-001  2.0000000e+000
 -8.6284492e-001  2.0000000e+000
 -8.5968640e-001  2.0000000e+000
 -8.5655069e-001  2.0000000e+000
 -8.5343745e-001  2.0000000e+000
 -8.5034637e-001  2.0000000e+000
 -8.4727714e-001  2.0000000e+000
 -8.4422945e-001  2.0000000e+000
 -8.4120299e-001  2.0000000e+000
 -8.3819748e-001  2.0000000e+000
 -8.3521263e-001  2.0000000e+000
 -8.3224815e-001  2.0000000e+000
 -8.2930377e-001  2.0000000e+000
 -8.2637922e-001  2.0000000e+000
 -8.2347423e-001  2.0000000e+000
 -8.2058854e-001  2.0000000e+000
 -8.1772190e-001  2.0000000e+000
 -8.1487406e-001  2.0000000e+000
 -8.1204477e-001  2.0000000e+000
 -8.0923379e-001  2.0000000e+000
 -8.0644089e-001  2.0000000e+000
 -8.0366583e-001  2.0000000e+000
 -8.0090840e-001  2.0000000e+000
 -7.9816836e-001  2.0000000e+000
 -7.9544550e-001  2.0000000e+000
 -7.9273961e-001  2.0000000e+000
 -7.9005047e-001  2.0000000e+000
 -7.8737788e-001  2.0000000e+000
 -7.8472164e-001  2.0000000e+000
 -7.8208154e-001  2.0000000e+000
 -7.7945740e-001  2.0000000e+000
 -7.7684901e-001  2.0000000e+000
 -7.7425620e-001  2.0000000e+000
 -7.7167878e-001  2.0000000e+000
 -7.6911656e-001  2.0000000e+000
 -7.6656938e-001  2.0000000e+000
 -7.6403704e-001  2.0000000e+000
 -7.6151938e-001  2.0000000e+000
 -7.5901624e-001  2.0000000e+000
 -7.5652744e-001  2.0000000e+000
 -7.5405282e-001  2.0000000e+000
 -7.5159222e-001  2.0000000e+000
 -7.4914548e-001  2.0000000e+000
 -7.4671246e-001  2.0000000e+000
